nohup: ignoring input

  0%|          | 0/1000 [00:00<?, ?it/s]
Epoch 0 | loss: 112.456645:   0%|          | 0/1000 [07:26<?, ?it/s]
Epoch 63 | loss: 1.805871:   6%|▋         | 63/1000 [8:53:55<131:59:01, 507.09s/it]
Epoch 63 | loss: 1.805871:   6%|▋         | 64/1000 [8:53:55<132:21:58, 509.10s/it]
Epoch 64 | loss: 1.817905:   6%|▋         | 64/1000 [9:02:23<132:21:58, 509.10s/it]
Epoch 64 | loss: 1.817905:   6%|▋         | 65/1000 [9:02:23<132:07:39, 508.73s/it]
Epoch 65 | loss: 1.800397:   6%|▋         | 65/1000 [9:10:52<132:07:39, 508.73s/it]
Epoch 65 | loss: 1.800397:   7%|▋         | 66/1000 [9:10:52<132:03:59, 509.04s/it]
Epoch 66 | loss: 1.786337:   7%|▋         | 66/1000 [9:19:20<132:03:59, 509.04s/it]
Epoch 66 | loss: 1.786337:   7%|▋         | 67/1000 [9:19:20<131:47:46, 508.54s/it]
Epoch 67 | loss: 1.788630:   7%|▋         | 67/1000 [9:27:47<131:47:46, 508.54s/it]
Epoch 67 | loss: 1.788630:   7%|▋         | 68/1000 [9:27:47<131:32:10, 508.08s/it]
Epoch 68 | loss: 1.768787:   7%|▋         | 68/1000 [9:36:17<131:32:10, 508.08s/it]
Epoch 68 | loss: 1.768787:   7%|▋         | 69/1000 [9:36:17<131:32:25, 508.64s/it]
Epoch 69 | loss: 1.775470:   7%|▋         | 69/1000 [9:44:48<131:32:25, 508.64s/it]
Epoch 69 | loss: 1.775470:   7%|▋         | 70/1000 [9:44:48<131:37:06, 509.49s/it]
Epoch 70 | loss: 1.753748:   7%|▋         | 70/1000 [9:53:18<131:37:06, 509.49s/it]
Epoch 70 | loss: 1.753748:   7%|▋         | 71/1000 [9:53:18<131:32:29, 509.74s/it]
Epoch 71 | loss: 1.760989:   7%|▋         | 71/1000 [10:01:33<131:32:29, 509.74s/it]
Epoch 71 | loss: 1.760989:   7%|▋         | 72/1000 [10:01:33<130:12:11, 505.10s/it]
Epoch 72 | loss: 1.724931:   7%|▋         | 72/1000 [10:09:24<130:12:11, 505.10s/it]
Epoch 72 | loss: 1.724931:   7%|▋         | 73/1000 [10:09:24<127:27:56, 495.01s/it]
Epoch 73 | loss: 1.724248:   7%|▋         | 73/1000 [10:17:13<127:27:56, 495.01s/it]
Epoch 73 | loss: 1.724248:   7%|▋         | 74/1000 [10:17:13<125:18:12, 487.14s/it]
Epoch 74 | loss: 1.729076:   7%|▋         | 74/1000 [10:24:59<125:18:12, 487.14s/it]
Epoch 74 | loss: 1.729076:   8%|▊         | 75/1000 [10:24:59<123:31:54, 480.77s/it]
Epoch 75 | loss: 1.725497:   8%|▊         | 75/1000 [10:32:39<123:31:54, 480.77s/it]
Epoch 75 | loss: 1.725497:   8%|▊         | 76/1000 [10:32:39<121:50:27, 474.70s/it]
Epoch 76 | loss: 1.701159:   8%|▊         | 76/1000 [10:40:30<121:50:27, 474.70s/it]
Epoch 76 | loss: 1.701159:   8%|▊         | 77/1000 [10:40:30<121:24:00, 473.50s/it]
Epoch 77 | loss: 1.703944:   8%|▊         | 77/1000 [10:48:18<121:24:00, 473.50s/it]
Epoch 77 | loss: 1.703944:   8%|▊         | 78/1000 [10:48:18<120:51:48, 471.92s/it]
Epoch 78 | loss: 1.689018:   8%|▊         | 78/1000 [10:56:08<120:51:48, 471.92s/it]
Epoch 78 | loss: 1.689018:   8%|▊         | 79/1000 [10:56:08<120:33:48, 471.26s/it]
Epoch 79 | loss: 1.695762:   8%|▊         | 79/1000 [11:03:54<120:33:48, 471.26s/it]
Epoch 79 | loss: 1.695762:   8%|▊         | 80/1000 [11:03:54<120:01:58, 469.69s/it]
Epoch 80 | loss: 1.678650:   8%|▊         | 80/1000 [11:11:37<120:01:58, 469.69s/it]
Epoch 80 | loss: 1.678650:   8%|▊         | 81/1000 [11:11:37<119:21:07, 467.54s/it]
Epoch 81 | loss: 1.676091:   8%|▊         | 81/1000 [11:19:23<119:21:07, 467.54s/it]
Epoch 81 | loss: 1.676091:   8%|▊         | 82/1000 [11:19:23<119:08:47, 467.24s/it]
Epoch 82 | loss: 1.671225:   8%|▊         | 82/1000 [11:27:09<119:08:47, 467.24s/it]
Epoch 82 | loss: 1.671225:   8%|▊         | 83/1000 [11:27:09<118:54:01, 466.78s/it]
Epoch 83 | loss: 1.663670:   8%|▊         | 83/1000 [11:34:59<118:54:01, 466.78s/it]
Epoch 83 | loss: 1.663670:   8%|▊         | 84/1000 [11:34:59<119:00:02, 467.69s/it]
Epoch 84 | loss: 1.660682:   8%|▊         | 84/1000 [11:42:52<119:00:02, 467.69s/it]
Epoch 84 | loss: 1.660682:   8%|▊         | 85/1000 [11:42:52<119:17:02, 469.31s/it]
